yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
200806,"1,280.00",28.712,51.37,0.274491388,0.0186,0.0568,0.0707,0.046,-0.047376886,0.0017,0.010076997,0.022,-0.0061,0.003425241,NaN,-0.082842,-0.084569
200807,"1,267.38",28.7593,49.5633,0.273815655,0.0163,0.0567,0.0716,0.0465,-0.046931845,0.0015,0.005251011,-0.0025,-0.0109,0.004465847,NaN,-0.007306,-0.008738
200808,"1,282.83",28.8067,47.7567,0.269889246,0.0172,0.0564,0.0715,0.0449,-0.046333437,0.0013,-0.003991562,0.0242,0.0121,0.003447847,NaN,0.014955,0.012682
200809,"1,166.36",28.854,45.95,0.287123548,0.0113,0.0565,0.0731,0.0443,-0.048922844,0.0015,-0.001383019,0.0112,-0.0863,0.023774669,NaN,-0.085467,-0.087287
200810,968.75,28.6983,35.5933,0.334099374,0.0067,0.0628,0.0888,0.0478,-0.055954167,0.0008,-0.010101333,-0.0383,-0.045,0.058088525,NaN,-0.16698,-0.168455
200811,896.24,28.5427,25.2367,0.352867356,0.0019,0.0612,0.0921,0.0372,-0.052779575,0.0003,-0.019152895,0.1443,0.1174,0.036256881,NaN,-0.073512,-0.076514
200812,903.25,28.387,14.88,0.354984225,0.0003,0.0505,0.0843,0.0303,-0.024498464,0,-0.010342474,0.0967,0.156,0.020090081,NaN,0.011995,0.009229
200901,825.88,28.0097,12.2067,0.38939314,0.0013,0.0505,0.0814,0.0394,-0.025056138,0,0.004352417,-0.1124,-0.0949,0.011971096,NaN,-0.082615,-0.084039
200902,735.09,27.6323,9.5333,0.441103055,0.003,0.0527,0.0808,0.0401,-0.024927495,0.0001,0.004972933,-0.0056,-0.0308,0.009961209,NaN,-0.103588,-0.107402
200903,797.87,27.255,6.86,0.446140845,0.0021,0.055,0.0842,0.0355,-0.037427388,0.0002,0.002431749,0.0641,-0.0018,0.020364379,NaN,0.087634,0.084154
200904,872.81,26.7013,7.0767,0.415597469,0.0016,0.0539,0.0839,0.041,-0.030993037,0.0001,0.002496368,-0.0649,-0.003,0.00755104,NaN,0.09423,0.09255
200905,919.14,26.1477,7.2933,0.399355084,0.0018,0.0554,0.0806,0.0432,-0.024348757,0,0.002888764,-0.0248,0.0489,0.00638114,NaN,0.05464,0.051848
200906,919.32,25.594,7.51,0.401876406,0.0018,0.0561,0.075,0.0429,-0.022097491,0.0001,0.008589892,0.0083,0.035,0.003472526,NaN,0.002476,0.00068
200907,987.48,25.0297,9.1867,0.370125856,0.0018,0.0541,0.0709,0.043,-0.013781643,0.0001,-0.001585587,0.0019,0.0565,0.003771055,NaN,0.074482,0.073101
200908,"1,020.62",24.4653,10.8633,0.357471557,0.0017,0.0526,0.0658,0.0415,-0.007921404,0.0001,0.00224285,0.0231,0.0235,0.002177724,NaN,0.034751,0.032255
200909,"1,057.08",23.901,12.54,0.349521431,0.0012,0.0513,0.0631,0.0403,-1.43322E-05,0.0001,0.000625481,0.0176,0.0273,0.001912629,NaN,0.036534,0.034978
200910,"1,036.19",23.4023,25.35,0.349505237,0.0007,0.0515,0.0629,0.042,0.003197599,0,0.000963101,-0.0171,0.0016,0.003897966,NaN,-0.018259,-0.019458
200911,"1,095.63",22.9037,38.16,0.328149106,0.0005,0.0519,0.0632,0.0406,0.00753192,0,0.000707753,0.0208,0.0044,0.002001319,NaN,0.060257,0.057607
200912,"1,115.10",22.405,50.97,0.32553066,0.0005,0.0526,0.0637,0.0458,0.010594468,0.0001,-0.001761198,-0.0584,-0.0275,0.000933435,NaN,0.018983,0.017346
201001,"1,073.87",22.238,54.29,0.337194668,0.0006,0.0526,0.0625,0.0441,0.013409685,0,0.003417474,0.0264,0.0096,0.001991703,NaN,-0.035751,-0.036781
201002,"1,104.49",22.071,57.61,0.328771382,0.0011,0.0535,0.0634,0.0441,0.013932077,0,0.000249207,0.0032,0.0039,0.002373245,NaN,0.030424,0.028014
201003,"1,169.43",21.904,60.93,0.38187817,0.0015,0.0527,0.0627,0.0458,0.026390108,0.0001,0.004106284,-0.0179,0.0045,0.000633409,NaN,0.061014,0.05943
201004,"1,186.69",21.9483,62.9867,0.376606129,0.0016,0.0529,0.0625,0.0437,0.026651121,0.0001,0.001736885,0.0304,0.0357,0.001793835,NaN,0.015977,0.014957
201005,"1,089.41",21.9927,65.0433,0.409002795,0.0016,0.0496,0.0605,0.0407,0.025719664,0.0001,0.000775197,0.0437,-0.0051,0.008107843,NaN,-0.080111,-0.082337
201006,"1,030.71",22.037,67.1,0.424176542,0.0012,0.0488,0.0623,0.0376,0.018775881,0.0001,-0.000976267,0.0446,0.0519,0.005591755,NaN,-0.053525,-0.055115
201007,"1,101.60",22.1423,68.6867,0.396133553,0.0016,0.0472,0.0601,0.0377,0.015556761,0.0001,0.000211043,0.0024,0.017,0.003348786,NaN,0.070451,0.06862
201008,"1,049.33",22.2477,70.2733,0.413981619,0.0016,0.0449,0.0566,0.0327,0.011217719,0.0001,0.001380664,0.0702,0.0473,0.002704602,NaN,-0.045434,-0.04784
201009,"1,141.20",22.353,71.86,0.384305783,0.0015,0.0453,0.0566,0.0341,0.003337509,0.0001,0.000581736,-0.0153,-0.0144,0.002337183,NaN,0.090383,0.088751
201010,"1,183.26",22.4783,73.69,0.372887286,0.0013,0.0468,0.0572,0.0367,0.007231642,0.0001,0.001245199,-0.0317,-0.0203,0.00108007,NaN,0.038726,0.037081
201011,"1,180.55",22.6037,75.52,0.376694754,0.0014,0.0487,0.0592,0.038,0.014798007,0.0001,0.000420646,-0.0137,-0.0057,0.001737952,NaN,-0.000051,-0.002571
201012,"1,257.64",22.729,77.35,0.358100317,0.0014,0.0502,0.061,0.0414,0.012611849,0.0001,0.001718441,-0.0388,-0.0036,0.000832136,NaN,0.067054,0.065249
201101,"1,286.12",22.963,78.67,0.348632224,0.0015,0.0504,0.0609,0.0432,0.015367885,0.0001,0.00476323,-0.0196,-0.0198,0.00086323,NaN,0.023349,0.022319
201102,"1,327.22",23.197,79.99,0.339096574,0.0013,0.0522,0.0615,0.0426,0.015918108,0.0001,0.004931365,0.0113,0.0157,0.001065533,NaN,0.032508,0.030251
201103,"1,325.83",23.431,81.31,0.354269939,0.001,0.0513,0.0603,0.0429,0.012476022,0.0001,0.009751072,-0.0006,-0.0072,0.002347264,NaN,0.000625,-0.000867
201104,"1,363.61",23.7343,82.1633,0.340696801,0.0006,0.0516,0.0602,0.0416,0.0093802,0,0.00643943,0.0199,0.0239,0.00063653,NaN,0.029441,0.028358
201105,"1,345.20",24.0377,83.0167,0.347222189,0.0004,0.0496,0.0578,0.0391,0.009116844,0,0.004704188,0.0355,0.0257,0.000934204,NaN,-0.011313,-0.013572
201106,"1,320.64",24.341,83.87,0.351570039,0.0004,0.0499,0.0575,0.0409,0.011733553,0,-0.001070967,-0.0179,-0.021,0.002294747,NaN,-0.016545,-0.018106
201107,"1,292.28",24.621,84.9067,0.359418903,0.0004,0.0493,0.0576,0.0378,0.012370561,0,0.000886046,0.0422,0.0473,0.00183074,NaN,-0.019828,-0.020982
201108,"1,218.89",24.901,85.9433,0.375812522,0.0002,0.0437,0.0536,0.0315,0.012726562,0.0001,0.002757589,0.0862,0.024,0.019222216,NaN,-0.054323,-0.056735
201109,"1,131.42",25.181,86.98,0.399922847,0.0001,0.0409,0.0527,0.0265,0.013049302,0,0.001518462,0.0704,0.0575,0.006915859,NaN,-0.070238,-0.071739
201110,"1,253.30",25.5957,86.97,0.365077905,0.0002,0.0398,0.0537,0.0291,0.007892508,0,-0.002062683,-0.0306,0.0094,0.007400855,NaN,0.109014,0.107554
201111,"1,246.96",26.0103,86.96,0.362329898,0.0001,0.0387,0.0514,0.0273,-0.004340313,0,-0.000843561,0.0251,-0.0356,0.007679603,NaN,-0.002727,-0.005552
201112,"1,257.60",26.425,86.95,0.357232541,0.0001,0.0393,0.0525,0.0255,-0.006497331,0,-0.002466516,0.027,0.0512,0.002764092,NaN,0.009427,0.007613
201201,"1,312.41",26.7343,87.48,0.345487303,0.0003,0.0385,0.0523,0.0249,-0.013062132,0,0.004400191,0.0002,0.0194,0.000648134,NaN,0.045205,0.044003
201202,"1,365.68",27.0437,88.01,0.336973935,0.0009,0.0385,0.0514,0.0272,-0.014466313,0,0.004402974,-0.0196,0.0057,0.0006237,NaN,0.043341,0.040744
201203,"1,408.47",27.353,88.54,0.346181967,0.0008,0.0399,0.0523,0.0297,-0.01377505,0,0.007594559,-0.0302,-0.0303,0.00115527,NaN,0.032866,0.031282
201204,"1,397.91",27.6753,88.3333,0.346140311,0.0008,0.0396,0.0519,0.0268,-0.012414026,0,0.00302103,0.0409,0.0251,0.001627545,NaN,-0.006034,-0.007237
201205,"1,310.33",27.9977,88.1267,0.36904736,0.0009,0.038,0.0507,0.0221,-0.015270754,0.0001,-0.001173479,0.0643,0.0344,0.001496091,NaN,-0.05979,-0.062433
201206,"1,362.16",28.32,87.92,0.355103885,0.0009,0.0364,0.0502,0.0233,-0.019043064,0,-0.001466397,-0.0136,0.0064,0.003437228,NaN,0.041465,0.039888
201207,"1,379.32",28.7433,87.4467,0.351593705,0.001,0.034,0.0487,0.0216,-0.020320773,0,-0.001629786,0.0247,0.0612,0.00155284,NaN,0.014363,0.013096
201208,"1,406.58",29.1667,86.9733,0.349387052,0.001,0.0348,0.0491,0.0223,-0.019782956,0.0001,0.005565158,-0.0068,-0.0093,0.000727127,NaN,0.022744,0.019938
201209,"1,440.67",29.59,86.5,0.340382954,0.0011,0.0349,0.0484,0.0235,-0.017424901,0.0001,0.004462212,-0.0146,-0.0126,0.001044635,NaN,0.02512,0.023547
201210,"1,412.16",30.1423,86.5033,0.349237122,0.001,0.0347,0.0458,0.0238,-0.015713137,0.0001,-0.000388925,-0.0014,0.0206,0.000925533,NaN,-0.017837,-0.019227
201211,"1,416.18",30.6946,86.5067,0.351137531,0.0009,0.035,0.0451,0.0228,-0.012093926,0.0001,-0.004738087,0.0144,-0.0092,0.001902649,NaN,0.005326,0.002154
201212,"1,426.19",31.2469,86.51,0.349032443,0.0007,0.0365,0.0463,0.0246,-0.011549118,0.0001,-0.002693065,-0.0202,-0.0062,0.001035707,NaN,0.008508,0.005902
201301,"1,498.11",31.5353,86.9067,0.329984027,0.0007,0.038,0.0473,0.0291,-0.008016734,0,0.002957304,-0.0332,-0.0313,0.000906801,NaN,0.052361,0.051024
201302,"1,514.68",31.8236,87.3033,0.325431232,0.001,0.039,0.0485,0.0285,-0.008864249,0,0.00819003,0.0114,0.0093,0.001242743,NaN,0.013013,0.010511
201303,"1,569.19",32.1119,87.7,0.346129997,0.0009,0.0393,0.0485,0.0287,-0.00891064,0,0.002614509,-0.0062,-0.0018,0.00048452,NaN,0.037584,0.036025
201304,"1,597.57",32.4967,88.7833,0.340036254,0.0006,0.0373,0.0459,0.0264,-0.008004859,0,-0.00103964,0.0378,0.0349,0.001682747,NaN,0.019621,0.018482
201305,"1,630.74",32.8815,89.8667,0.333832598,0.0004,0.0389,0.0473,0.0309,-0.004704681,0,0.001780408,-0.0629,-0.0536,0.001015556,NaN,0.02312,0.020441
201306,"1,606.28",33.2663,90.95,0.338444358,0.0005,0.0427,0.0519,0.033,0.000118709,0,0.002399708,-0.0285,-0.0371,0.002247674,NaN,-0.013601,-0.015262
201307,"1,685.73",33.6455,92.09,0.325562565,0.0004,0.0434,0.0532,0.0344,0.008360606,0,0.000393998,-0.0173,0.0031,0.000502065,NaN,0.050672,0.049287
201308,"1,632.97",34.0247,93.23,0.340713327,0.0004,0.0454,0.0542,0.0351,0.010332116,0,0.001202932,-0.0079,-0.0074,0.000950425,NaN,-0.029207,-0.031638
201309,"1,681.55",34.4039,94.37,0.333521485,0.0002,0.0464,0.0547,0.0349,0.010118701,0,0.001163005,0.0061,0.0014,0.000622222,NaN,0.03166,0.030064
201310,"1,756.54",34.6,96.3133,0.324594825,0.0005,0.0453,0.0531,0.0342,0.009622818,0,-0.002575283,0.0128,0.0211,0.001438369,NaN,0.046268,0.044953
201311,"1,805.81",34.796,98.2567,0.313685278,0.0007,0.0463,0.0538,0.0361,0.010324775,0,-0.002042424,-0.0236,-0.0086,0.000644399,NaN,0.030817,0.028398
201312,"1,848.36",34.992,100.2,0.304408126,0.0007,0.0462,0.0538,0.0378,0.012143942,0,-8.58115E-05,-0.0207,0.0002,0.000745517,NaN,0.02595,0.024196
201401,"1,782.59",35.4039,100.4167,0.321429277,0.0004,0.0449,0.0519,0.0342,0.013765217,0,0.003720248,0.0548,0.0331,0.001303588,NaN,-0.034666,-0.035731
201402,"1,859.45",35.8158,100.6333,0.309163072,0.0005,0.0445,0.051,0.0339,0.016576162,0,0.003697909,0.0074,0.0168,0.001253565,NaN,0.045757,0.043194
201403,"1,872.34",36.2277,100.85,0.350616066,0.0005,0.0438,0.0506,0.0337,0.01641638,0,0.006440044,0.0063,0.0062,0.000869033,NaN,0.008056,0.006537
201404,"1,883.95",36.612,101.6067,0.348011319,0.0003,0.0424,0.049,0.0326,0.016623265,0,0.003296755,0.0181,0.016,0.001362693,NaN,0.006555,0.005388
201405,"1,923.57",36.9963,102.3633,0.345173256,0.0003,0.0416,0.0476,0.0309,0.013985265,0,0.00349261,0.0279,0.0188,0.000555204,NaN,0.023309,0.020895
201406,"1,960.23",37.3807,103.12,0.342928459,0.0004,0.0425,0.048,0.0313,0.013885436,0,0.001862127,-0.0025,0.002,0.000282,NaN,0.020635,0.019048
201407,"1,930.67",37.752,104.0667,0.348379852,0.0003,0.0416,0.0473,0.031,0.008437173,0,-0.000390194,0.0057,0.0024,0.000949122,NaN,-0.013974,-0.015278
201408,"2,003.37",38.1233,105.0133,0.337476204,0.0003,0.0408,0.0469,0.0287,0.00673899,0,-0.001670514,0.0369,0.0356,0.000546202,NaN,0.039777,0.037446
201409,"1,972.29",38.4946,105.96,0.338576181,0.0002,0.0411,0.048,0.03,0.007991443,0,0.000752569,-0.017,-0.0271,0.000721023,NaN,-0.013928,-0.015467
201410,"2,018.05",38.8108,104.7433,0.331808365,0.0002,0.0392,0.0469,0.0282,0.008032292,0,-0.002512278,0.03,0.0225,0.002943998,NaN,0.023972,0.0228
201411,"2,067.56",39.127,103.5267,0.323661786,0.0002,0.0392,0.0479,0.0264,0.00689158,0,-0.005399418,0.0286,0.0173,0.000150254,NaN,0.027631,0.025159
201412,"2,058.90",39.4431,102.31,0.323755672,0.0003,0.0379,0.0474,0.0246,0.005625039,0,-0.005670101,0.029,0.0183,0.001992839,NaN,-0.002473,-0.004249
201501,"1,994.99",39.8976,101.29,0.336168763,0.0003,0.0346,0.0445,0.02,0.000190918,0,-0.004705892,0.0709,0.0599,0.002226629,NaN,-0.02943,-0.030468
201502,"2,104.50",40.3521,100.27,0.318227291,0.0002,0.0361,0.0451,0.0238,-0.003766674,0,0.004343045,-0.0523,-0.032,0.00081354,NaN,0.056976,0.054305
201503,"2,067.89",40.8066,99.25,0.307454045,0.0003,0.0364,0.0454,0.023,-0.006889459,0,0.005951722,0.0137,0.0058,0.001720375,NaN,-0.014993,-0.016628
201504,"2,085.51",41.1184,97.8033,0.30634421,0.0002,0.0352,0.0448,0.0249,-0.007074768,0,0.002032873,-0.025,-0.0223,0.000574343,NaN,0.009101,0.008004
201505,"2,107.39",41.4302,96.3567,0.303449953,0.0002,0.0398,0.0489,0.0262,-0.008078391,0,0.005097232,-0.0159,-0.0204,0.000886995,NaN,0.012522,0.010141
201506,"2,063.11",41.742,94.91,0.310186833,0.0002,0.0419,0.0513,0.0285,-0.008725336,0,0.00350287,-0.0298,-0.032,0.001052158,NaN,-0.019343,-0.02102
201507,"2,103.84",41.9981,93.4933,0.308953265,0.0003,0.0415,0.052,0.0263,-0.008701689,0,6.70472E-05,0.0329,0.0239,0.001159779,NaN,0.021297,0.020101
201508,"1,972.18",42.2543,92.0767,0.330670987,0.0007,0.0404,0.0519,0.0264,-0.010170348,0,-0.001416276,0.0012,-0.0067,0.005846949,NaN,-0.060086,-0.062433
201509,"1,920.03",42.5104,90.66,0.335611955,0.0002,0.0407,0.0534,0.0253,-0.013647476,0,-0.001556757,0.0174,0.0133,0.004053491,NaN,-0.024547,-0.026258
201510,"2,079.36",42.8029,89.2833,0.309413628,0.0002,0.0395,0.0534,0.0259,-0.016841721,0,-0.000449684,-0.0053,0.002,0.001618907,NaN,0.083449,0.082049
201511,"2,080.41",43.0954,87.9067,0.308429158,0.0012,0.0406,0.0546,0.0265,-0.018447403,0,-0.00211068,-0.0065,0.002,0.001118759,NaN,0.003373,0.000817
201512,"2,043.94",43.3879,86.53,0.313648814,0.0023,0.0397,0.0546,0.0268,-0.022261833,0.0001,-0.003417096,-0.0022,0,0.002838486,NaN,-0.015247,-0.017076
201601,"1,940.24",43.5506,86.5,0.33191063,0.0026,0.04,0.0545,0.0236,-0.020954662,0.0001,0.001653102,0.0476,0.0067,0.004301314,NaN,-0.0491,-0.05025
201602,"1,932.23",43.7133,86.47,0.330901825,0.0031,0.0396,0.0534,0.0217,-0.024726502,0.0002,0.000823077,0.0294,0.0232,0.002601544,NaN,-0.001742,-0.004457
201603,"2,059.74",43.8759,86.44,0.327954791,0.0029,0.0382,0.0513,0.0218,-0.023715134,0.0002,0.004306,-0.0003,0.0423,0.001274157,NaN,0.06734,0.065146
201604,"2,065.30",44.0706,86.6,0.326320889,0.0023,0.0362,0.0479,0.0223,-0.024215916,0.0001,0.004741068,-0.0053,0.0146,0.000817764,NaN,0.003747,0.002576
201605,"2,096.95",44.2652,86.76,0.326072119,0.0027,0.0365,0.0468,0.0219,-0.027053686,0.0001,0.004045791,0.0082,0.0016,0.000995569,NaN,0.018487,0.015886
201606,"2,098.86",44.4599,86.92,0.323475362,0.0027,0.035,0.0453,0.0179,-0.028684678,0.0002,0.003284366,0.059,0.0377,0.002864409,NaN,0.002675,0.001002
201607,"2,173.60",44.6485,87.6433,0.314661159,0.003,0.0328,0.0422,0.0175,-0.031674661,0.0002,-0.001618136,0.0081,0.0245,0.000477664,NaN,0.036571,0.035324
201608,"2,170.95",44.8371,88.3667,0.315197425,0.003,0.0332,0.0424,0.0186,-0.030781761,0.0002,0.00091843,-0.014,0.0016,0.000279163,NaN,0.001247,-0.001396
201609,"2,168.27",45.0257,89.09,0.316793887,0.0029,0.0341,0.0431,0.0196,-0.032603227,0.0002,0.002403996,-0.0124,-0.0119,0.001673113,NaN,0.000446,-0.001033
201610,"2,126.15",45.2507,90.91,0.319687782,0.0033,0.0351,0.0438,0.022,-0.029033999,0.0002,0.001246749,-0.0314,-0.0263,0.000364052,NaN,-0.017958,-0.019206
201611,"2,198.81",45.4756,92.73,0.303285786,0.0045,0.0386,0.0471,0.0267,-0.02745248,0.0001,-0.001555461,-0.0599,-0.051,0.000946372,NaN,0.03579,0.033007
201612,"2,238.83",45.7006,94.55,0.293479097,0.0051,0.0406,0.0483,0.0272,-0.025103574,0.0003,0.000327321,-0.0057,0.0059,0.000524022,NaN,0.019195,0.017569
201701,"2,278.87",45.9279,96.4633,0.29197965,0.0051,0.0392,0.0466,0.0278,-0.022657606,0.0004,0.005827728,0.0043,-0.0021,0.000335571,NaN,0.019384,0.018311
201702,"2,363.64",46.1552,98.3767,0.278677833,0.0052,0.0395,0.0464,0.027,-0.018708852,0.0004,0.003146117,0.0137,0.0212,0.000223913,NaN,0.039459,0.037052
201703,"2,362.72",46.3824,100.29,0.281598889,0.0074,0.0401,0.0468,0.0274,-0.016198861,0.0003,0.000812798,-0.004,-0.0062,0.000575304,NaN,0.001664,0.000055
201704,"2,384.20",46.6613,101.5333,0.277870026,0.008,0.0387,0.0457,0.0265,-0.015574558,0.0005,0.002965533,0.0145,0.0176,0.000390547,NaN,0.010591,0.009439
201705,"2,411.80",46.9402,102.7767,0.276968767,0.0089,0.0385,0.0455,0.0256,-0.01018614,0.0006,0.000854722,0.0158,0.0226,0.000503099,NaN,0.014552,0.01192
201706,"2,423.41",47.219,104.02,0.272545228,0.0098,0.0368,0.0437,0.0258,-0.009784006,0.0006,0.000907111,-0.001,0.0108,0.00044756,NaN,0.005798,0.004364
201707,"2,470.30",47.537,105.04,0.265803679,0.0107,0.037,0.0439,0.0262,-0.013163551,0.0007,-0.000689923,-0.0027,0.006,0.000258844,NaN,0.020696,0.019162
201708,"2,471.65",47.8551,106.06,0.265113614,0.0101,0.0363,0.0431,0.0242,-0.012212825,0.0009,0.002994452,0.0289,0.0153,0.000753376,NaN,0.002238,-0.000324
201709,"2,519.36",48.1731,107.08,0.259706167,0.0103,0.0363,0.043,0.0259,-0.01108518,0.0009,0.005294906,-0.0205,-0.0037,0.000257247,NaN,0.02005,0.018742
201710,"2,575.26",48.4261,108.0133,0.248906199,0.0107,0.036,0.0432,0.0261,-0.012378069,0.0009,-0.000632042,-0.0013,0.0076,0.000218153,NaN,0.024132,0.023006
201711,"2,584.84",48.679,108.9467,0.239727101,0.0123,0.0357,0.0427,0.026,-0.012192513,0.0008,2.43247E-05,0.0036,0.002,0.000355337,NaN,0.031389,0.02886
201712,"2,673.61",48.932,109.88,0.235393343,0.0132,0.0351,0.0422,0.0254,-0.019878875,0.0009,-0.000587832,0.0102,0.0256,0.000244113,NaN,0.011149,0.009851
201801,"2,823.81",49.289,111.7333,0.222519149,0.0141,0.0355,0.0426,0.0284,-0.019043602,0.0011,0.005447746,-0.0315,-0.0243,0.000774262,NaN,0.05806,0.057018
201802,"2,713.83",49.646,113.5867,0.232478066,0.0157,0.0382,0.0451,0.0301,-0.018319798,0.0011,0.00453469,-0.0224,-0.0313,0.005361663,NaN,-0.037661,-0.039702
201803,"2,640.87",50.003,115.44,0.259537164,0.017,0.0387,0.0464,0.0285,-0.018221349,0.0012,0.002261126,0.0259,0.0124,0.00324674,NaN,-0.025459,-0.027092
201804,"2,648.05",50.3321,117.7867,0.258892272,0.0176,0.0385,0.0467,0.03,-0.018605663,0.0014,0.003975092,-0.0177,-0.02,0.002362669,NaN,0.00377,0.002656
201805,"2,705.27",50.6612,120.1333,0.256212885,0.0186,0.04,0.0483,0.0289,-0.018933503,0.0014,0.004158917,0.0164,0.014,0.000922712,NaN,0.0238,0.021317
201806,"2,718.37",50.9903,122.48,0.257737511,0.019,0.0396,0.0483,0.0291,-0.022101276,0.0014,0.001593876,0.0007,-0.0124,0.000622866,NaN,0.00684,0.005507
201807,"2,816.29",51.4399,125.1167,0.246138345,0.0196,0.0387,0.0479,0.0302,-0.017095922,0.0016,6.74633E-05,-0.0131,0.0101,0.000654429,NaN,0.037144,0.03597
201808,"2,901.52",51.8894,127.7533,0.240928025,0.0203,0.0388,0.0477,0.0293,-0.02145123,0.0016,0.000555542,0.0152,0.0058,0.000471274,NaN,0.032938,0.030647
201809,"2,913.98",52.339,130.39,0.23643433,0.0213,0.0398,0.0488,0.0334,-0.020834449,0.0015,0.001162025,-0.0518,-0.012,0.000230074,NaN,0.005138,0.003758
201810,"2,711.74",52.8087,131.0567,0.249072805,0.0225,0.0414,0.0507,0.0352,-0.021216895,0.0019,0.001766764,-0.0204,-0.0323,0.004577602,NaN,-0.068409,-0.069492
201811,"2,760.17",53.2785,131.7233,0.244950275,0.0233,0.0422,0.0522,0.0317,-0.024593067,0.0018,-0.003349349,0.0505,0.0071,0.002837642,NaN,0.019752,0.017259
201812,"2,506.85",53.7482,132.39,0.268166907,0.0237,0.0402,0.0513,0.0284,-0.019227909,0.0019,-0.003193963,0.0481,0.037,0.006793103,NaN,-0.090646,-0.092188
201901,"2,704.10",54.1444,133.0567,0.250229416,0.0237,0.0393,0.0512,0.0271,-0.019304705,0.0021,0.001906597,0.008,0.0277,0.003011395,NaN,0.081409,0.080024
201902,"2,784.49",54.5407,133.7233,0.24138188,0.0239,0.0379,0.0495,0.0268,-0.023159336,0.0018,0.004227053,-0.0091,-0.0074,0.000532403,NaN,0.031708,0.029398
201903,"2,834.40",54.9369,134.39,0.243716706,0.024,0.0377,0.0484,0.0257,-0.023231494,0.0019,0.005641358,0.0447,0.0485,0.001107068,NaN,0.019531,0.018007
201904,"2,945.83",55.317,134.6833,0.237629216,0.0238,0.0369,0.047,0.0253,-0.021699695,0.0021,0.005295002,-0.0126,-0.0089,0.000374438,NaN,0.040629,0.039469
201905,"2,752.06",55.6972,134.9767,0.254654139,0.0235,0.0367,0.0463,0.024,-0.020358318,0.0021,0.002128759,0.053,0.0376,0.001831636,NaN,-0.063187,-0.065503
201906,"2,941.76",56.0773,135.27,0.237566229,0.0217,0.0342,0.0446,0.0207,-0.012538347,0.0018,0.000199147,0.0104,0.0337,0.001064814,NaN,0.069561,0.068056
201907,"2,980.38",56.458,134.48,0.235228894,0.021,0.0329,0.0428,0.0206,-0.012604296,0.0019,0.001670942,0.0024,0.0084,0.000593538,NaN,0.014603,0.013367
201908,"2,926.46",56.8388,133.69,0.239335892,0.0195,0.0298,0.0387,0.0163,-0.010142435,0.0016,-5.06682E-05,0.0797,0.0738,0.004317881,NaN,-0.016085,-0.018377
201909,"2,976.74",57.2195,132.9,0.234769562,0.0189,0.0303,0.0391,0.017,-0.010838109,0.0018,0.000783449,-0.0192,-0.019,0.000605425,NaN,0.018791,0.017272
201910,"3,037.56",57.5599,135.09,0.233646327,0.0165,0.0301,0.0392,0.0171,-0.01315741,0.0015,0.002286191,-0.0052,0.0006,0.001510308,NaN,0.021621,0.020441
201911,"3,140.98",57.9003,137.28,0.225273965,0.0154,0.0306,0.0394,0.0181,-0.007796238,0.0012,-0.000536243,-0.0059,0.0014,0.000306363,NaN,0.036206,0.033979
201912,"3,230.78",58.2406,139.47,0.221429501,0.0154,0.0301,0.0388,0.0186,-0.007199156,0.0014,-0.00090977,-0.0253,-0.0089,0.000502373,NaN,0.029787,0.028136
202001,"3,225.52",58.6873,131.7567,0.223642619,0.0152,0.0294,0.0377,0.0176,-0.007693692,0.0013,0.00387977,0.0632,0.0519,0.001119022,NaN,0.000108,-0.001129
202002,"2,954.22",59.1339,124.0433,0.248697825,0.0152,0.0278,0.0361,0.015,-0.005560164,0.0012,0.002740618,0.0588,0.028,0.004776639,NaN,-0.081872,-0.08408
202003,"2,584.59",59.5806,116.33,0.302151796,0.0029,0.0302,0.0429,0.0087,-0.007700294,0.0012,-0.002176451,0.0625,-0.0351,0.073153143,NaN,-0.121997,-0.123686
202004,"2,912.43",59.6149,110.63,0.272011232,0.0014,0.0243,0.0413,0.0066,-0.01053806,0,-0.006686942,0.0082,0.0347,0.01430754,NaN,0.12889,0.127654
202005,"3,044.31",59.6491,104.93,0.260894323,0.0013,0.025,0.0395,0.0067,-0.014966918,0.0001,1.95016E-05,-0.0097,0.0084,0.004072031,NaN,0.047818,0.045587
202006,"3,100.29",59.6834,99.23,0.256550579,0.0016,0.0244,0.0364,0.0073,-0.016845022,0.0001,0.005472047,0.0023,0.0146,0.007208551,NaN,0.020348,0.018885
